ID	nrOfMatches_AmplifierWordu46Amplifier	nrOfMatches_BeWordu46BeAsMainVerb	nrOfMatches_CausativeAdverbialSubordinatorWordu46CausativeAdverbialSubordinator	nrOfMatches_ConcessiveAdverbialSubordinatorWordu46ConcessiveAdverbialSubordinator	nrOfMatches_ConditionalAdverbialSubordinatorWordu46ConditionalAdverbialSubordinator	nrOfMatches_DemonstrativeWordu46Demonstrative	nrOfMatches_DowntonerWordu46Downtoner	nrOfMatches_EmphaticWordu46Emphatic	nrOfMatches_HedgeWordu46Hedge	nrOfMatches_InfinitiveWordu46Infinitive	nrOfMatches_OtherAdverbialSubordinatorWordu46OtherAdverbialSubordinator	nrOfMatches_PassivesWordu46AgentlessPassive	nrOfMatches_PassivesWordu46ByPassive	nrOfMatches_PronounWordu46ItPronoun	nrOfMatches_ThatComplementWordu46ThatAdjectiveComplement	nrOfMatches_ThatComplementWordu46ThatVerbComplement	nrOfMatches_WHClauseWordu46WH_Clause	outcome
1663	1.0	0.0	3.0	0.0	0.0	9.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	9
1664	1.0	0.0	1.0	0.0	1.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	8
1665	0.0	0.0	0.0	0.0	1.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	9
1666	1.0	0.0	2.0	0.0	3.0	8.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	9
1667	1.0	0.0	1.0	0.0	1.0	10.0	0.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	10
1668	0.0	0.0	3.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	9
1669	0.0	0.0	0.0	1.0	0.0	13.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	10
166	0.0	0.0	1.0	0.0	2.0	12.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	10
1670	0.0	0.0	2.0	0.0	2.0	15.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9
1671	2.0	0.0	7.0	0.0	0.0	15.0	5.0	6.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	11
1672	1.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	6
1673	0.0	0.0	2.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	5
1674	2.0	0.0	1.0	0.0	5.0	7.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1675	0.0	0.0	2.0	0.0	0.0	7.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	11
1676	0.0	0.0	4.0	0.0	2.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	8
1677	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	10
1678	0.0	0.0	8.0	0.0	0.0	4.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1679	0.0	0.0	0.0	0.0	2.0	10.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	8
167	0.0	0.0	5.0	0.0	2.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	8
1680	0.0	0.0	4.0	0.0	0.0	14.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8
1681	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6
1682	5.0	0.0	4.0	0.0	4.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1683	1.0	0.0	1.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	7
1684	1.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1685	2.0	0.0	5.0	0.0	1.0	11.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1686	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5
1687	5.0	0.0	3.0	0.0	1.0	20.0	1.0	8.0	1.0	0.0	2.0	0.0	0.0	13.0	0.0	2.0	1.0	10
1688	3.0	0.0	5.0	1.0	4.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1689	3.0	0.0	2.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	7
168	1.0	0.0	1.0	0.0	0.0	10.0	1.0	7.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	9
1690	1.0	0.0	2.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9
1691	0.0	0.0	1.0	0.0	0.0	11.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	11
1692	5.0	0.0	2.0	0.0	2.0	7.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	9
1693	0.0	0.0	5.0	0.0	2.0	10.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	6.0	0.0	10
1694	1.0	0.0	3.0	0.0	3.0	6.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	10
1695	0.0	0.0	1.0	0.0	0.0	9.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	9
1696	0.0	0.0	3.0	0.0	3.0	6.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	9
1697	1.0	0.0	1.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	1.0	8
1698	0.0	0.0	4.0	0.0	1.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	8
1699	2.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	8
169	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6
16	0.0	0.0	2.0	0.0	1.0	10.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12
1700	0.0	0.0	2.0	0.0	1.0	11.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	1.0	1.0	9
1701	1.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	3.0	0.0	8
1702	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1703	2.0	0.0	1.0	0.0	2.0	5.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	11
1704	2.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	8
1705	2.0	0.0	0.0	0.0	2.0	10.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	1.0	12
1706	0.0	0.0	1.0	0.0	1.0	7.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6
1707	0.0	0.0	2.0	0.0	2.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	7
1708	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	7
1709	5.0	0.0	1.0	0.0	3.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	4.0	1.0	8
170	3.0	0.0	1.0	0.0	2.0	13.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0	0.0	8
1710	3.0	0.0	9.0	0.0	7.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	4.0	2.0	9
1711	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6
1712	0.0	0.0	0.0	0.0	0.0	9.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	9
1713	1.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8
1714	0.0	0.0	1.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	6
1715	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	3.0	10
1716	0.0	0.0	2.0	0.0	1.0	16.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	7
1717	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
1718	1.0	0.0	0.0	1.0	2.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	9
1719	0.0	0.0	2.0	0.0	0.0	9.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	8
171	0.0	0.0	4.0	0.0	3.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	8
1720	2.0	0.0	3.0	0.0	1.0	9.0	2.0	1.0	2.0	0.0	2.0	0.0	0.0	4.0	0.0	4.0	0.0	11
1721	0.0	0.0	2.0	0.0	5.0	11.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	4.0	0.0	9
1722	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	9
1723	1.0	0.0	1.0	0.0	2.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	9
1724	0.0	0.0	0.0	0.0	4.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	10
1725	0.0	0.0	3.0	0.0	2.0	14.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	9
1726	0.0	0.0	2.0	0.0	2.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	9
1727	1.0	0.0	7.0	0.0	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	10
1728	2.0	0.0	5.0	0.0	2.0	12.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	9
1729	0.0	0.0	2.0	0.0	3.0	9.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	8
172	1.0	0.0	3.0	0.0	2.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1730	1.0	0.0	1.0	1.0	1.0	8.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	10
1731	0.0	0.0	0.0	0.0	3.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	2.0	9
1732	0.0	0.0	0.0	0.0	3.0	13.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	1.0	8
1733	0.0	0.0	2.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	8
1734	0.0	0.0	1.0	0.0	0.0	10.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9
1735	0.0	0.0	0.0	0.0	3.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	7
1736	3.0	0.0	1.0	0.0	4.0	21.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	3.0	11
1737	0.0	0.0	0.0	1.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8
1738	0.0	0.0	3.0	0.0	4.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	7
1739	1.0	0.0	0.0	0.0	0.0	10.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	10
173	0.0	0.0	0.0	0.0	5.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1740	0.0	0.0	0.0	0.0	1.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8
1741	0.0	0.0	3.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	8
1742	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	6
1743	0.0	0.0	4.0	0.0	2.0	14.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	9
1744	0.0	0.0	3.0	0.0	1.0	6.0	0.0	16.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	1.0	11
1745	1.0	0.0	0.0	0.0	1.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	10
1746	0.0	0.0	0.0	0.0	2.0	2.0	1.0	10.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	10
1747	0.0	0.0	5.0	0.0	2.0	12.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	2.0	0.0	8
1748	1.0	0.0	0.0	0.0	0.0	9.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	9
1749	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6
174	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1750	0.0	0.0	0.0	0.0	1.0	6.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	8
1751	1.0	0.0	1.0	0.0	3.0	13.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	8
1752	0.0	0.0	1.0	0.0	0.0	6.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	9
1753	2.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	8
1754	0.0	0.0	6.0	0.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	10
1755	1.0	0.0	3.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	8
1756	0.0	0.0	0.0	0.0	0.0	8.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10
1757	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8
1758	0.0	0.0	2.0	0.0	3.0	9.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	10
1759	1.0	0.0	1.0	0.0	0.0	13.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	10
175	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1760	2.0	0.0	1.0	0.0	1.0	17.0	1.0	10.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	12
1761	1.0	0.0	0.0	0.0	1.0	3.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8
1762	0.0	0.0	0.0	0.0	0.0	8.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8
1763	1.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	12
1764	6.0	0.0	0.0	1.0	2.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	8
1765	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5
1766	0.0	0.0	1.0	0.0	1.0	7.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	8
1767	0.0	0.0	0.0	0.0	2.0	8.0	1.0	7.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	9
1768	1.0	0.0	5.0	0.0	1.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1769	0.0	0.0	1.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9
176	1.0	0.0	0.0	0.0	0.0	9.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10
1770	1.0	0.0	2.0	1.0	0.0	7.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	10
1771	1.0	0.0	0.0	0.0	5.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	8
1772	0.0	0.0	0.0	0.0	0.0	14.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10
1773	0.0	0.0	1.0	0.0	3.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	8
1774	0.0	0.0	4.0	0.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10
1775	0.0	0.0	5.0	0.0	1.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	9
1776	3.0	0.0	2.0	0.0	4.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	9
1777	1.0	0.0	7.0	0.0	5.0	3.0	2.0	9.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	11
1778	0.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	5
1779	1.0	0.0	0.0	0.0	5.0	14.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	10
177	2.0	0.0	0.0	1.0	2.0	3.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1780	1.0	0.0	0.0	1.0	0.0	14.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	2.0	9
1781	0.0	0.0	2.0	1.0	1.0	11.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	3.0	10
1782	1.0	0.0	2.0	0.0	3.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1783	0.0	0.0	7.0	1.0	3.0	20.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	1.0	8
1784	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7
1785	0.0	0.0	1.0	0.0	0.0	9.0	2.0	8.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	8
1786	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2
1787	1.0	0.0	2.0	0.0	2.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7
178	2.0	0.0	4.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
179	0.0	0.0	1.0	1.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	8
17	2.0	0.0	2.0	0.0	0.0	14.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
180	2.0	0.0	2.0	0.0	2.0	10.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	10
181	1.0	0.0	1.0	0.0	1.0	14.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	10
182	0.0	0.0	4.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8
183	0.0	0.0	3.0	0.0	0.0	7.0	1.0	9.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	8
184	0.0	0.0	1.0	0.0	2.0	17.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	8
185	0.0	0.0	1.0	0.0	2.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	3.0	0.0	8
186	1.0	0.0	8.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	8
187	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	5
188	0.0	0.0	1.0	0.0	1.0	5.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	9
189	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6
18	0.0	0.0	0.0	0.0	4.0	6.0	1.0	10.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	8
190	1.0	0.0	1.0	0.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	10
191	3.0	0.0	3.0	1.0	1.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
192	5.0	0.0	4.0	0.0	1.0	19.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	11
193	2.0	0.0	1.0	0.0	0.0	9.0	1.0	2.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	8
194	0.0	0.0	0.0	0.0	3.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	10
195	2.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5
196	2.0	0.0	4.0	0.0	1.0	10.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	8
197	0.0	0.0	0.0	0.0	2.0	22.0	4.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	1.0	10
198	1.0	0.0	2.0	0.0	2.0	18.0	2.0	5.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	6.0	0.0	10
199	1.0	0.0	3.0	0.0	1.0	21.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	11
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
1	0.0	0.0	4.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	8
200	2.0	0.0	2.0	0.0	1.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	8
201	0.0	0.0	0.0	0.0	1.0	7.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	9
202	2.0	0.0	0.0	1.0	2.0	10.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	1.0	8
203	1.0	0.0	0.0	0.0	7.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	10
204	1.0	0.0	0.0	0.0	1.0	11.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	5.0	0.0	6.0	0.0	10
205	6.0	0.0	1.0	0.0	0.0	12.0	1.0	10.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	1.0	10
206	1.0	0.0	4.0	0.0	4.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	10
207	0.0	0.0	0.0	0.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8
208	0.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	6
209	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6
20	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6
210	1.0	0.0	2.0	1.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	9
211	3.0	0.0	0.0	0.0	2.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6
212	2.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7
213	0.0	0.0	2.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	8
214	0.0	0.0	2.0	0.0	0.0	8.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	8
215	0.0	0.0	4.0	0.0	1.0	10.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	10
216	0.0	0.0	6.0	0.0	4.0	13.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	8
217	2.0	0.0	0.0	0.0	1.0	13.0	2.0	4.0	1.0	0.0	2.0	0.0	0.0	8.0	0.0	4.0	0.0	10
218	0.0	0.0	0.0	0.0	2.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
219	3.0	0.0	2.0	0.0	1.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9
